(written by ASE)

1220 atoms
6 atom types

0.0      24.375737000000001  xlo xhi
0.0      24.375737000000001  ylo yhi
0.0      24.375737000000001  zlo zhi

Atoms # atomic

     1   3      15.890900999999999      9.7456849999999996      11.788792000000001
     2   3      21.199062000000001      7.2837009999999998     0.72073100000000001
     3   3      9.6023440000000004               14.807255 -0.00073999999999999999
     4   3      15.291028000000001      5.2531189999999999      10.161792999999999
     5   3               23.047013               21.238391      13.594469999999999
     6   3      6.1777810000000004      10.399770999999999      23.254003999999998
     7   3      4.4179820000000003      4.4835570000000002      21.959254999999999
     8   3      7.5709400000000002               16.439128      4.4520390000000001
     9   3      5.1683130000000004      3.0749119999999999      2.5551940000000002
    10   3      4.9972709999999996               10.590092      4.8371449999999996
    11   5               13.776484               14.751172      21.827735000000001
    12   2               12.238059      14.374359999999999      22.247579000000002
    13   2      15.314909999999999               15.127984      21.407889999999998
    14   2      14.244312000000001      13.217537999999999      22.165541999999999
    15   2               13.308657               16.284806      21.489927000000002
    16   2               14.091752               15.188195      23.375192999999999
    17   2               13.461217      14.314147999999999      20.280276000000001
    18   5      3.4285920000000001      5.7966360000000003      3.0046729999999999
    19   2      2.5595469999999998      6.3773289999999996      1.7427029999999999
    20   2      4.2976359999999998      5.2159440000000004      4.2666430000000002
    21   2      2.0670899999999999      5.7361659999999999                3.914434
    22   2      4.7900939999999999      5.8571059999999999      2.0949119999999999
    23   2      3.7044250000000001      7.3276979999999998      3.5192369999999999
    24   2      3.1527579999999999      4.2655750000000001      2.4901089999999999
    25   5                5.205616      7.6900560000000002               13.207964
    26   2      6.5712339999999996      6.7844850000000001               13.214138
    27   2                3.839998      8.5956279999999996      13.201790000000001
    28   2      5.1909039999999997                7.656701      11.569769000000001
    29   2      5.2203290000000004      7.7234119999999997      14.846158000000001
    30   2      6.1110889999999998      9.0552810000000008               13.172034
    31   2      4.3001440000000004      6.3248319999999998               13.243893
    32   5      22.099381000000001      15.987921999999999      9.9216390000000008
    33   2      21.117384000000001               14.720286      10.258967999999999
    34   2      23.081378000000001      17.255558000000001      9.5843109999999996
    35   2               22.322664               16.241622               11.525008
    36   2      21.876097999999999      15.734222000000001      8.3182709999999993
    37   2               20.806773               16.994771      9.9423329999999996
    38   2      23.391988999999999      14.981071999999999      9.9009459999999994
    39   5      6.1687979999999998               13.141365      13.748018999999999
    40   2      6.6485260000000004               14.690092               13.985325
    41   2      5.6890700000000001               11.592637               13.510712
    42   2      6.3436279999999998      13.335082999999999      12.130330000000001
    43   2      5.9939689999999999      12.947646000000001               15.365708
    44   2      4.6117800000000004                13.64029      13.639492000000001
    45   2                7.725816               12.642439      13.856545000000001
    46   5      1.3079179999999999      2.7107049999999999      10.197753000000001
    47   2                0.000834      2.4780440000000001      9.2373309999999993
    48   2                2.615002                2.943365               11.158175
    49   2     0.60209699999999999      4.0451110000000003      10.835081000000001
    50   2      2.0137390000000002                1.376298      9.5604259999999996
    51   2      1.9995529999999999      3.6327889999999998      9.0331019999999995
    52   2     0.61628400000000005                1.788621      11.362405000000001
    53   5               18.866488               15.929304      19.387308000000001
    54   2      19.389351000000001      16.857641000000001      18.142392000000001
    55   2               18.343626      15.000966999999999      20.632224000000001
    56   2                18.98424               14.595801               18.442366
    57   2      18.748736999999998      17.262806999999999      20.332249000000001
    58   2      17.318017999999999      16.141366000000001      18.895088000000001
    59   2      20.414957999999999               15.717243      19.879528000000001
    60   5               18.845758      14.983517000000001               11.678989
    61   2      17.873577999999998               16.302543               11.672122
    62   2      19.817938000000002      13.664491999999999      11.685855999999999
    63   2      18.954038000000001               15.054821      10.045526000000001
    64   2      18.737477999999999      14.912214000000001               13.312452
    65   2      17.531165999999999               14.013932               11.549522
    66   2      20.160350000000001               15.953103               11.808455
    67   5               12.426237      15.372254999999999      9.5728050000000007
    68   2      11.546309000000001      14.130000000000001               10.179055
    69   2      13.306164000000001               16.614511      8.9665560000000006
    70   2      12.694535999999999               14.513773      8.2031209999999994
    71   2               12.157938      16.230737000000001               10.942489
    72   2      13.782242999999999               14.736001      10.237213000000001
    73   2                11.07023      16.008510000000001                8.908398
    74   5      9.2680690000000006      12.147301000000001                1.208116
    75   2      8.2192150000000002               13.376889     0.93787900000000002
    76   2      10.316922999999999      10.917712999999999                1.478353
    77   2               10.224935      12.697335000000001               -0.003032
    78   2      8.3112030000000008      11.597265999999999      2.4192640000000001
    79   2      8.4499479999999991      11.214249000000001                0.138021
    80   2                10.08619               13.080352      2.2782110000000002
    81   4      19.065404000000001      8.1965179999999993      14.546773999999999
    82   4               17.286928      9.1251230000000003               15.503577
    83   4      17.326861000000001      8.8552129999999991                13.25787
    84   1      19.286145999999999      8.0510540000000006                15.94699
    85   1      18.243179000000001      9.0010560000000002      16.552710000000001
    86   1      17.838909000000001      8.7381489999999999               14.323221
    87   6      20.323512000000001      8.3257680000000001               16.182907
    88   6               19.116616      6.9998370000000003      16.235209000000001
    89   6      17.750212999999999      8.6015779999999999               17.449814
    90   6      18.662047000000001      9.9951749999999997      16.783366999999998
    91   4      13.043317999999999      21.062598999999999               14.128731
    92   4               10.889467               21.432509      14.534746999999999
    93   4               11.552593               19.387145      13.831613000000001
    94   1               12.999603      22.361139000000001      14.713857000000001
    95   1      11.506676000000001               22.712294      14.642882999999999
    96   1      11.802034000000001               20.508678               14.132965
    97   6               13.641349      23.042180999999999               14.138014
    98   6               13.370863      22.305952000000001               15.751156
    99   6               11.130219      23.223894000000001      15.539509000000001
   100   6               11.256907      23.313680000000002               13.752447
   101   4      5.9711369999999997      9.8844399999999997      19.072285000000001
   102   4      7.9140980000000001      9.6171190000000006               18.026246
   103   4      6.0001490000000004      8.9987370000000002      16.990849000000001
   104   1      6.9282880000000002               10.527417      19.909500999999999
   105   1      8.2631239999999995      10.016529999999999      19.348797000000001
   106   1      6.5682900000000002      9.4519579999999994      17.930357000000001
   107   6      6.7494880000000004               10.240178                20.95486
   108   6      6.8210660000000001      11.620991999999999      19.812207000000001
   109   6      9.0461290000000005               10.786042      19.302448999999999
   110   6      8.6470500000000001      9.1437779999999993      19.903621999999999
   111   4      19.673075000000001      3.7193550000000002               12.049903
   112   4      17.588249000000001      3.9707789999999998      12.778627999999999
   113   4               18.602363                1.959057                12.98404
   114   1      19.412700000000001      5.1158049999999999               11.937555
   115   1      17.887879999999999      5.1882089999999996               12.101447
   116   1      18.619385999999999      3.0959460000000001               12.640438
   117   6      19.769708999999999                5.475867      10.962797999999999
   118   6      19.948768000000001      5.6519240000000002               12.738851
   119   6               17.549056      6.0372909999999997               12.711081
   120   6               17.360128      5.2058220000000004               11.132895
   121   4      21.106383999999998      3.0113620000000001      6.6511469999999999
   122   4      19.099817999999999      3.9475530000000001      6.8460710000000002
   123   4      19.268526000000001                1.694631      6.7297789999999997
   124   1      21.368538000000001      4.3937559999999998      6.8764310000000002
   125   1      19.994309000000001      5.0387700000000004      6.6470219999999998
   126   1      19.771626999999999      2.7705639999999998                 6.74099
   127   6      22.140519000000001      4.7374999999999998      6.1741929999999998
   128   6      21.732136000000001      4.5320609999999997      7.9086800000000004
   129   6      19.757363000000002      5.8392559999999998      7.3614959999999998
   130   6      19.875737999999998      5.4244820000000002      5.6203320000000003
   131   4      1.5416570000000001      22.473489000000001      20.076661999999999
   132   4      1.5289349999999999      20.252838000000001               20.173116
   133   4   0.0091079999999999998               21.317802      18.879429999999999
   134   1                2.711557               22.133194      20.815595999999999
   135   1      2.4742850000000001               20.655984      21.160170999999998
   136   1     0.92903999999999998      21.345165000000001      19.630327000000001
   137   6      2.7887569999999999      22.785295999999999      21.696535999999998
   138   6                3.600212      22.280069000000001      20.178737999999999
   139   6                 3.37561      20.032941999999998      21.077553999999999
   140   6      2.0337299999999998               20.522423      22.162666999999999
   141   4      20.022607000000001                3.930755      21.482071999999999
   142   4               19.465384      2.9096880000000001               23.376189
   143   4      21.557683999999998      3.7345299999999999      23.132138999999999
   144   1      18.619983999999999      3.7032020000000001      21.375502000000001
   145   1      18.354351000000001      2.7017519999999999      22.508514000000002
   146   1      20.464397999999999                3.544943      22.708286000000001
   147   6      18.389420000000001      3.3102469999999999      20.375662999999999
   148   6      18.084212000000001      4.6564110000000003      21.521139999999999
   149   6      17.422128000000001      2.8933439999999999      23.057739000000002
   150   6               18.357623                1.656288      22.156490999999999
   151   4      16.831047999999999      16.714994000000001               21.260113
   152   4      16.864052999999998      17.365514999999998               23.385316
   153   4               18.363775      15.830579999999999               22.669456
   154   1               15.901306      17.792781999999999               21.326756
   155   1               15.692532               17.964333      22.838100000000001
   156   1      17.449673000000001      16.559691999999998      22.460453000000001
   157   6      14.986662000000001      17.519289000000001      20.782806000000001
   158   6      16.346101000000001      18.687035999999999      20.858422999999998
   159   6               15.635247               19.013458               23.159734
   160   6      14.802599000000001      17.425256000000001      23.204626999999999
   161   4      15.179055999999999               15.482189      14.810226999999999
   162   4                14.16432      17.066576999999999      13.626682000000001
   163   4      14.037712000000001      17.113185000000001               15.884876
   164   1      15.601642999999999      15.262192000000001               13.467278
   165   1      14.620475000000001      16.124154000000001      12.660114999999999
   166   1               14.419777                16.60745      14.880323000000001
   167   6               15.540032               14.189643      13.236857000000001
   168   6               16.647005               15.596083               13.355019
   169   6      15.088647999999999      16.659058999999999      11.822210999999999
   170   6      13.761267999999999               15.544013                12.28312
   171   4      5.1615549999999999               18.537768                 1.07674
   172   4                3.984864      20.330020999999999                1.663241
   173   4      3.0854590000000002      18.272169999999999                1.935209
   174   1      6.0690730000000004      19.628796999999999     0.94806800000000002
   175   1                5.139284      20.849042000000001      1.0087010000000001
   176   1      3.9822600000000001               18.972479      1.5943510000000001
   177   6      6.6166850000000004      19.537500999999999               -0.000108
   178   6      6.7883319999999996      19.604869999999998      1.7841070000000001
   179   6      5.5455059999999996      21.685110000000002      1.5946769999999999
   180   6      4.8568309999999997               21.214046                0.006744
   181   4      8.5144300000000008                2.236783      9.0848110000000002
   182   4      10.031472000000001                 2.73122               10.632348
   183   4      9.7341119999999997      4.1310460000000004      8.8802889999999994
   184   1      8.3189569999999993      1.2675069999999999               10.110863
   185   1      9.5877289999999995      1.4179109999999999               10.962199
   186   1      9.4562019999999993                3.138099      9.4699419999999996
   187   6      8.2072059999999993     0.27332699999999999      9.6565840000000005
   188   6      7.4022589999999999                 1.51244      10.673482999999999
   189   6      9.4037319999999998                1.356276      12.043744999999999
   190   6               10.369014     0.68942999999999999      10.686818000000001
   191   4      2.0679219999999998      12.868162999999999      17.304062999999999
   192   4                 1.92597               13.593598               19.400333
   193   4      3.6156380000000001               14.321985               18.084232
   194   1     0.82041399999999998               12.369899      17.779402000000001
   195   1     0.93003599999999997               12.579798      19.296341000000002
   196   1      2.6399349999999999               13.664133      18.245798000000001
   197   6     0.71299299999999999      11.316530999999999      17.485928000000001
   198   6 -0.00021699999999999999               12.955057      17.331046000000001
   199   6 -0.00036000000000000002      12.933802999999999      19.761569999999999
   200   6      1.2754110000000001      11.674321000000001      19.823364999999999
   201   4      14.709777000000001      22.798677000000001      8.9663629999999994
   202   4      13.457248999999999      21.355962000000002      10.102365000000001
   203   4               13.995606      23.341615999999998               11.043106
   204   1      14.415592999999999      21.759381000000001      8.0369489999999999
   205   1      13.873143000000001               20.643103                8.940747
   206   1      14.048719999999999      22.579422000000001               10.133651
   207   6      15.331568000000001      21.483913999999999                7.496245
   208   6               13.664023      22.119150999999999      7.3140549999999998
   209   6               13.013382      20.108101999999999      8.5141580000000001
   210   6               14.650497      19.912151999999999      9.2206720000000004
   211   4     0.97799400000000003      2.7244389999999998      16.020818999999999
   212   4      2.0949559999999998     0.86639299999999997      16.511545999999999
   213   4   0.0012849999999999999     0.71460800000000002                15.66825
   214   1      2.2931879999999998      3.1644600000000001      16.348133000000001
   215   1      2.9074559999999998      1.9242630000000001               17.012788
   216   1     0.92667200000000005      1.3661559999999999      16.028822999999999
   217   6                2.230702      4.0367389999999999      17.013321999999999
   218   6      2.8215349999999999      3.4525899999999998               15.423634
   219   6      3.9542030000000001      1.7448619999999999      16.730778000000001
   220   6      2.8298459999999999                1.953451      18.112811000000001
   221   4      2.4489580000000002      15.992755000000001      17.186675000000001
   222   4      3.7627009999999999      17.756264000000002      16.862839000000001
   223   4      3.7021329999999999               16.774673               18.900105
   224   1                2.386946      16.242056000000002               15.785071
   225   1      2.9984000000000002      17.645254999999999      15.665336999999999
   226   1      3.3425569999999998      16.834931000000001               17.769644
   227   6      1.3418129999999999      16.185728999999998      15.450742999999999
   228   6      2.9779749999999998               15.477803               15.252653
   229   6                3.661381      17.765499999999999      14.797356000000001
   230   6      2.2323230000000001      18.438804999999999               15.647154
   231   4               16.587971      19.778041000000002      15.147650000000001
   232   4               16.530918      20.141421000000001               12.955515
   233   4               18.488163               19.573134      13.937291999999999
   234   1               15.205366      19.930755999999999      14.838502999999999
   235   1               15.240461      20.524363000000001      13.423025000000001
   236   1      17.325517999999999      19.806315999999999               14.006223
   237   6               14.736207               20.589589               15.582196
   238   6      14.713952000000001      18.943632999999998               14.869626
   239   6               14.473108      20.113216999999999               12.752561
   240   6               15.165606               21.624962               13.425449
   241   4      9.4252819999999993      23.374662000000001                1.193433
   242   4      8.6753689999999999      21.297502000000001                0.940863
   243   4      7.2001229999999996      23.011192000000001                1.008389
   244   1      10.596208000000001      22.582916000000001      1.0129859999999999
   245   1               10.068666      21.153607000000001      1.2026049999999999
   246   1      8.3154599999999999      22.604219000000001      1.0439499999999999
   247   6               11.352466      22.876494999999998      1.7540230000000001
   248   6               10.998353               22.752945 -4.6999999999999997e-05
   249   6      10.498556000000001      20.427223999999999     0.49907400000000002
   250   6      10.209732000000001      20.785368999999999      2.2328610000000002
   251   4      8.3086739999999999      3.0848879999999999      17.364899999999999
   252   4      7.6640280000000001      4.5028509999999997      18.950638999999999
   253   4                6.381634      4.2411329999999996                17.10548
   254   1      9.2237840000000002      2.8748939999999998      18.436799000000001
   255   1                8.972842      4.0928839999999997      19.337192000000002
   256   1      7.3490659999999997      3.9716070000000001      17.739750999999998
   257   6      10.246403000000001      2.8235239999999999               18.038224
   258   6      8.9839099999999998      1.9226049999999999      18.939267999999998
   259   6      8.9789010000000005      3.8574079999999999      20.410461999999999
   260   6      9.6838379999999997      4.9138380000000002      19.143685999999999
   261   4      11.556222999999999    0.067030999999999993      21.121925999999998
   262   4      10.011259000000001     0.81608999999999998      22.533574999999999
   263   4               11.957926 -9.3999999999999994e-05      23.347193999999998
   264   1               10.561396     0.66161800000000004      20.292905000000001
   265   1      9.3788160000000005     0.83372800000000002               21.256784
   266   1               11.250055     0.26601399999999997               22.431238
   267   6      10.347284999999999  -0.0044140000000000004                19.44567
   268   6      10.935873000000001      1.6254850000000001      19.908722000000001
   269   6      8.8402259999999995      1.7830550000000001               21.129925
   270   6      8.6596150000000005 -0.00044299999999999998      21.194866000000001
   271   4      17.252683000000001      12.709300000000001               19.645353
   272   4      18.354099000000001      11.858802000000001      17.912064000000001
   273   4      19.511227000000002      12.597602999999999      19.710083000000001
   274   1      16.239999000000001               12.187595      18.789325999999999
   275   1      16.999873000000001               11.945822      17.477336000000001
   276   1      18.481708000000001               12.408718      19.148582999999999
   277   6      15.425744999999999               12.919846               18.699607
   278   6      15.840885999999999      11.255273000000001               19.223322
   279   6      16.719252000000001               11.012402      16.970016999999999
   280   6      16.897573000000001               12.786059      16.769901999999998
   281   4      7.8934329999999999      7.6570819999999999      7.9494550000000004
   282   4                 7.64954                9.857901      8.1435370000000002
   283   4      5.8130949999999997      8.5402939999999994      8.0485360000000004
   284   1      9.2123419999999996      8.1536449999999991      8.1601529999999993
   285   1      9.0447880000000005      9.6623549999999998      7.9301500000000003
   286   1      6.9936559999999997      8.6712249999999997                8.047167
