(written by ASE)

1220 atoms
6 atom types

0.0      24.375737000000001  xlo xhi
0.0      24.375737000000001  ylo yhi
0.0      24.375737000000001  zlo zhi

Masses

     1      12.010999999999997 # C
     2      18.998000000000001 # F
     3      6.9409999999999998 # Li
     4      15.998999999999999 # O
     5      30.973999999999997 # P
     6      1.0079999999999998 # X

Atoms # full

     1   1   3   1.0      15.890900999999999      9.8456849999999996      11.788792000000001
     2   2   3   1.0      21.199062000000001      7.2837009999999998     0.72073100000000001
     3   3   3   1.0      9.6023440000000004               14.807255 -0.00073999999999999999
     4   4   3   1.0      15.291028000000001      5.2531189999999999      10.161792999999999
     5   5   3   1.0               23.047013               21.238391      13.594469999999999
     6   6   3   1.0      6.1777810000000004      10.399770999999999      23.254003999999998
     7   7   3   1.0      4.4179820000000003      4.4835570000000002      21.959254999999999
     8   8   3   1.0      7.5709400000000002               16.439128      4.4520390000000001
     9   9   3   1.0      5.1683130000000004      3.0749119999999999      2.5551940000000002
    10  10   3   1.0      4.9972709999999996               10.590092      4.8371449999999996
    11  11   5 1.06795               13.776484               14.751172      21.827735000000001
    12  11   2 -0.344658               12.238059      14.374359999999999      22.247579000000002
    13  11   2 -0.344658      15.314909999999999               15.127984      21.407889999999998
    14  11   2 -0.344658      14.244312000000001      13.217537999999999      22.165541999999999
    15  11   2 -0.344658               13.308657               16.284806      21.489927000000002
    16  11   2 -0.344658               14.091752               15.188195      23.375192999999999
    17  11   2 -0.344658               13.461217      14.314147999999999      20.280276000000001
    18  12   5 1.06795      3.4285920000000001      5.7966360000000003      3.0046729999999999
    19  12   2 -0.344658      2.5595469999999998      6.3773289999999996      1.7427029999999999
    20  12   2 -0.344658      4.2976359999999998      5.2159440000000004      4.2666430000000002
    21  12   2 -0.344658      2.0670899999999999      5.7361659999999999                3.914434
    22  12   2 -0.344658      4.7900939999999999      5.8571059999999999      2.0949119999999999
    23  12   2 -0.344658      3.7044250000000001      7.3276979999999998      3.5192369999999999
    24  12   2 -0.344658      3.1527579999999999      4.2655750000000001      2.4901089999999999
    25  13   5 1.06795                5.205616      7.6900560000000002               13.207964
    26  13   2 -0.344658      6.5712339999999996      6.7844850000000001               13.214138
    27  13   2 -0.344658                3.839998      8.5956279999999996      13.201790000000001
    28  13   2 -0.344658      5.1909039999999997                7.656701      11.569769000000001
    29  13   2 -0.344658      5.2203290000000004      7.7234119999999997      14.846158000000001
    30  13   2 -0.344658      6.1110889999999998      9.0552810000000008               13.172034
    31  13   2 -0.344658      4.3001440000000004      6.3248319999999998               13.243893
    32  14   5 1.06795      22.099381000000001      15.987921999999999      9.9216390000000008
    33  14   2 -0.344658      21.117384000000001               14.720286      10.258967999999999
    34  14   2 -0.344658      23.081378000000001      17.255558000000001      9.5843109999999996
    35  14   2 -0.344658               22.322664               16.241622               11.525008
    36  14   2 -0.344658      21.876097999999999      15.734222000000001      8.3182709999999993
    37  14   2 -0.344658               20.806773               16.994771      9.9423329999999996
    38  14   2 -0.344658      23.391988999999999      14.981071999999999      9.9009459999999994
    39  15   5 1.06795      6.1687979999999998               13.141365      13.748018999999999
    40  15   2 -0.344658      6.6485260000000004               14.690092               13.985325
    41  15   2 -0.344658      5.6890700000000001               11.592637               13.510712
    42  15   2 -0.344658      6.3436279999999998      13.335082999999999      12.130330000000001
    43  15   2 -0.344658      5.9939689999999999      12.947646000000001               15.365708
    44  15   2 -0.344658      4.6117800000000004                13.64029      13.639492000000001
    45  15   2 -0.344658                7.725816               12.642439      13.856545000000001
    46  16   5 1.06795      1.3079179999999999      2.7107049999999999      10.197753000000001
    47  16   2 -0.344658                0.000834      2.4780440000000001      9.2373309999999993
    48  16   2 -0.344658                2.615002                2.943365               11.158175
    49  16   2 -0.344658     0.60209699999999999      4.0451110000000003      10.835081000000001
    50  16   2 -0.344658      2.0137390000000002                1.376298      9.5604259999999996
    51  16   2 -0.344658      1.9995529999999999      3.6327889999999998      9.0331019999999995
    52  16   2 -0.344658     0.61628400000000005                1.788621      11.362405000000001
    53  17   5 1.06795               18.866488               15.929304      19.387308000000001
    54  17   2 -0.344658      19.389351000000001      16.857641000000001      18.142392000000001
    55  17   2 -0.344658               18.343626      15.000966999999999      20.632224000000001
    56  17   2 -0.344658                18.98424               14.595801               18.442366
    57  17   2 -0.344658      18.748736999999998      17.262806999999999      20.332249000000001
    58  17   2 -0.344658      17.318017999999999      16.141366000000001      18.895088000000001
    59  17   2 -0.344658      20.414957999999999               15.717243      19.879528000000001
    60  18   5 1.06795               18.845758      14.983517000000001               11.678989
    61  18   2 -0.344658      17.873577999999998               16.302543               11.672122
    62  18   2 -0.344658      19.817938000000002      13.664491999999999      11.685855999999999
